codigo_ocorrencia2,aeronave_matricula,aeronave_operador_categoria,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_pmd,aeronave_pmd_categoria,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_pais_registro,aeronave_registro_categoria,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_fatalidades_total,codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista
81124,PRJRS,***,AVIAO,AIR TRACTOR,AT-402B,AT3T,TURBOELICE,MONOMOTOR,3175.0,3175.0,1.0,0.0,BRASIL,BRASIL,AVIAO,AGRICOLA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRICOLA,SUBSTANCIAL,0.0,81124,81124,81124,81124,ACIDENTE,-9.390277777777,-51.72527777777,SAO FELIX DO XINGU,PA,BRASIL,FAER,15/11/2022,18:30:00,SIM,ATIVA,A-128/CENIPA/2022,NAO,,0,1,SIM
81123,PRYYG,***,AVIAO,AIRBUS,A320-251N,A20N,JATO,BIMOTOR,79000.0,79000.0,,2017.0,BRASIL,BRASIL,AVIAO,REGULAR,PINTO MARTINS,GUARARAPES - GILBERTO FREYRE,CRUZEIRO,REGULAR,NENHUM,0.0,81123,81123,81123,81123,INCIDENTE,***,***,RECIFE,PE,BRASIL,SBRF,08/11/2022,18:35:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81122,PRAQW,***,AVIAO,ATR - GIE AVIONS DE TRANSPORT REGIONAL,ATR-72-212A,AT72,TURBOELICE,BIMOTOR,23000.0,23000.0,0.0,0.0,BRASIL,BRASIL,AVIAO,REGULAR,GUARARAPES - GILBERTO FREYRE,PRESIDENTE JOAO SUASSUNA,SUBIDA,REGULAR,NENHUM,0.0,81122,81122,81122,81122,INCIDENTE,***,***,RECIFE,PE,BRASIL,SBRF,08/11/2022,12:17:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81121,PRAXY,***,AVIAO,EMBRAER,ERJ 190-200LR,E195,JATO,BIMOTOR,50790.0,50790.0,0.0,2013.0,BRASIL,BRASIL,AVIAO,REGULAR,GOVERNADOR ANDRE FRANCO MONTORO,SANTOS DUMONT,DECOLAGEM,REGULAR,NENHUM,0.0,81121,81121,81121,81121,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,20/10/2022,12:23:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81120,PTLDC,***,AVIAO,EMBRAER,EMB-820C NAVAJO,PA31,PISTAO,BIMOTOR,3175.0,3175.0,5.0,1976.0,BRASIL,BRASIL,AVIAO,ESPECIALIZADA,ORLANDO BEZERRA DE MENEZES,ORLANDO BEZERRA DE MENEZES,POUSO,ESPECIALIZADA,SUBSTANCIAL,0.0,81120,81120,81120,81120,ACIDENTE,-7.219166666666,-39.26944444444,JUAZEIRO DO NORTE,CE,BRASIL,SBJU,11/11/2022,14:30:00,SIM,FINALIZADA,A-127/CENIPA/2022,SIM,2023-08-15,0,1,NAO
81119,PPRST,***,AVIAO,CESSNA AIRCRAFT,560XL,C56X,JATO,BIMOTOR,9072.0,9072.0,9.0,2005.0,BRASIL,BRASIL,AVIAO,TAXI AEREO,CONGONHAS,TERRAVISTA,SUBIDA,TAXI AEREO,NENHUM,0.0,81119,81119,81119,81119,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,11/11/2022,18:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81118,PRLDW,***,HELICOPTERO,SIKORSKY,S-76C,S76,TURBOEIXO,BIMOTOR,5307.0,5307.0,14.0,2008.0,BRASIL,BRASIL,HELICOPTERO,TAXI AEREO,MANATI-1,DEPUTADO LUIS EDUARDO MAGALHAES,APROXIMACAO FINAL,TAXI AEREO,LEVE,0.0,81118,81118,81118,81118,INCIDENTE,***,***,SALVADOR,BA,BRASIL,SBSV,09/11/2022,14:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81117,PRYRV,***,AVIAO,AIRBUS,A320-251N,A320,JATO,BIMOTOR,77000.0,77000.0,160.0,0.0,BRASIL,BRASIL,AVIAO,REGULAR,VIRACOPOS,BRIGADEIRO LYSIAS RODRIGUES,SUBIDA,REGULAR,NENHUM,0.0,81117,81117,81117,81117,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,SBKP,07/11/2022,18:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81116,PSDUA,***,AVIAO,CESSNA AIRCRAFT,208B,C208,TURBOELICE,MONOMOTOR,4110.0,4110.0,11.0,0.0,BRASIL,BRASIL,AVIAO,NAO REGULAR,Comandante Rolim Adolfo Amaro,EURICO DE AGUIAR SALLES,APROXIMACAO FINAL,TAXI AEREO,NENHUM,0.0,81116,81116,81116,81116,INCIDENTE,-20.25805555555,-40.28638888888,VITORIA,ES,BRASIL,SBVT,24/10/2022,09:00:00,SIM,FINALIZADA,***,NAO,,0,2,NAO
81116,PTTMT,***,***,AIRBUS,A319-132,A319,***,SEM TRACAO,70000.0,70000.0,0.0,2004.0,BRASIL,BRASIL,***,REGULAR,EURICO DE AGUIAR SALLES,CONGONHAS,DECOLAGEM,REGULAR,NENHUM,0.0,81116,81116,81116,81116,INCIDENTE,-20.25805555555,-40.28638888888,VITORIA,ES,BRASIL,SBVT,24/10/2022,09:00:00,SIM,FINALIZADA,***,NAO,,0,2,NAO
81115,PPBLU,***,HELICOPTERO,ROBINSON HELICOPTER,R44 II,R44,PISTAO,MONOMOTOR,1134.0,1134.0,4.0,2011.0,BRASIL,BRASIL,HELICOPTERO,PARTICULAR,AERODROMO NAO CADASTRADO,AERODROMO NAO CADASTRADO,INDETERMINADA,***,SUBSTANCIAL,0.0,81115,81115,81115,81115,ACIDENTE,***,***,MANAUS,AM,BRASIL,NCAD,08/11/2022,18:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81114,PUNNI,***,ULTRALEVE,DESCONHECIDO,CONQUEST 180,ULAC,PISTAO,MONOMOTOR,650.0,650.0,2.0,2004.0,BRASIL,BRASIL,ULTRALEVE,EXPERIMENTAL,BRIGADEIRO ARARIPE MACEDO,BRIGADEIRO ARARIPE MACEDO,TAXI,PRIVADA,SUBSTANCIAL,0.0,81114,81114,81114,81114,ACIDENTE,-16.26194444444,-47.96944444444,LUZIANIA,GO,BRASIL,SWUZ,06/11/2022,11:30:00,SIM,FINALIZADA,A-126/CENIPA/2022,SIM,2024-04-01,0,1,NAO
81113,PTGEU,***,AVIAO,NEIVA,EMB-201,IPAN,PISTAO,MONOMOTOR,1800.0,1800.0,1.0,1974.0,BRASIL,BRASIL,AVIAO,AGRICOLA,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,PRIVADA,SUBSTANCIAL,0.0,81113,81113,81113,81113,ACIDENTE,-12.04027777777,-55.50833333333,SINOP,MT,BRASIL,FAER,05/11/2022,20:10:00,SIM,FINALIZADA,A-124/CENIPA/2022,SIM,2024-04-01,0,1,NAO
81109,ECJIC,***,AVIAO,AIR TRACTOR,AT-802AF,***,***,SEM TRACAO,0.0,0.0,0.0,0.0,ESPANHA,ESPANHA,AVIAO,***,GUARARAPES - GILBERTO FREYRE,SILVIO PETTIROSSI INTERNATIONAL AIRPORT,CRUZEIRO,PRIVADA,NENHUM,0.0,81109,81109,81109,81109,INCIDENTE,***,***,GUANAMBI,BA,BRASIL,SNGI,05/11/2022,14:07:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81108,PTOIN,***,AVIAO,CESSNA AIRCRAFT,310R,C310,PISTAO,BIMOTOR,2495.0,2495.0,6.0,1980.0,BRASIL,BRASIL,AVIAO,PARTICULAR,EDUARDO GOMES,FLORES,CORRIDA APOS POUSO,PRIVADA,LEVE,0.0,81108,81108,81108,81108,INCIDENTE GRAVE,-3.072777777777,-60.02111111111,MANAUS,AM,BRASIL,SWFN,05/11/2022,14:00:00,SIM,ATIVA,IG-125/CENIPA/2022,NAO,,0,1,SIM
81106,PSTXH,***,AVIAO,BEECH AIRCRAFT,B200,BE20,TURBOELICE,BIMOTOR,5670.0,5670.0,0.0,1985.0,BRASIL,BRASIL,AVIAO,TAXI AEREO,BLUMENAU,POUSADA THAIMACU,DESCIDA,TAXI AEREO,NENHUM,0.0,81106,81106,81106,81106,INCIDENTE,***,***,ALTA FLORESTA,MT,BRASIL,SBAT,31/10/2022,15:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81095,PROHR,***,HELICOPTERO,AGUSTA,AW139,A139,TURBOEIXO,BIMOTOR,6400.0,6400.0,,,BRASIL,BRASIL,HELICOPTERO,MULTIPLA,MACAE/RIO DE JANEIRO - JOAQUIM DE AZEVEDO MANCEBO,SKANDI NITEROI,APROXIMACAO FINAL,TAXI AEREO,NENHUM,0.0,81095,81095,81095,81095,INCIDENTE,-22.48722222222,-40.09638888888,CAMPOS DOS GOYTACAZES,RJ,BRASIL,9PEB,05/11/2022,10:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81094,PRPDP,***,***,ATR - GIE AVIONS DE TRANSPORT REGIONAL,ATR-42-500,AT45,TURBOELICE,BIMOTOR,18600.0,18600.0,48.0,1999.0,BRASIL,BRASIL,***,REGULAR,EDUARDO GOMES,PORTO URUCU,CRUZEIRO,REGULAR,LEVE,0.0,81094,81094,81094,81094,INCIDENTE,-4.883055555555,-65.35583333333,COARI,AM,BRASIL,SBUY,01/11/2022,11:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81093,PRTKJ,***,AVIAO,ATR - GIE AVIONS DE TRANSPORT REGIONAL,ATR-72-212A,AT72,TURBOELICE,BIMOTOR,22800.0,22800.0,73.0,2011.0,BRASIL,BRASIL,AVIAO,REGULAR,REGIONAL SUL,VIRACOPOS,CRUZEIRO,REGULAR,NENHUM,0.0,81093,81093,81093,81093,INCIDENTE,***,***,SAO JOSE DO RIO PRETO,SP,BRASIL,SBSR,29/10/2022,21:26:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81092,PRYYJ,***,AVIAO,AIRBUS,A320-251N,A20N,***,BIMOTOR,79000.0,79000.0,,2017.0,BRASIL,BRASIL,AVIAO,REGULAR,PINTO MARTINS,GUARARAPES - GILBERTO FREYRE,SUBIDA,REGULAR,NENHUM,0.0,81092,81092,81092,81092,INCIDENTE,-3.775833333333,-38.53222222222,FORTALEZA,CE,BRASIL,SBFZ,29/10/2022,05:33:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81091,PTONZ,***,AVIAO,BEECH AIRCRAFT,A36,BE36,PISTAO,MONOMOTOR,1633.0,1633.0,6.0,1984.0,BRASIL,BRASIL,AVIAO,AGRICOLA,VAL DE CANS / JULIO CEZAR RIBEIRO,CARAJAS,TAXI,PRIVADA,LEVE,0.0,81091,81091,81091,81091,INCIDENTE,***,***,BELEM,PA,BRASIL,SBBE,01/11/2022,14:25:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81090,PRGTV,***,AVIAO,BOEING,737-8EH,B738,TURBOEIXO,BIMOTOR,70533.0,70533.0,187.0,2007.0,BRASIL,BRASIL,AVIAO,REGULAR,ANTONIO CARLOS JOBIM / GALEAO,MINISTRO VICTOR KONDER,SUBIDA,REGULAR,NENHUM,0.0,81090,81090,81090,81090,INCIDENTE,***,***,RIO DE JANEIRO,RJ,BRASIL,SBGL,30/10/2022,08:23:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81089,PRAXE,***,AVIAO,EMBRAER,ERJ 190-200 IGW,E190,JATO,BIMOTOR,52290.0,52290.0,125.0,2012.0,BRASIL,BRASIL,AVIAO,REGULAR,MINISTRO VICTOR KONDER,VIRACOPOS,DESCIDA,REGULAR,NENHUM,0.0,81089,81089,81089,81089,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,SBCF,27/10/2022,09:09:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81088,PRYJB,***,***,AIRBUS,A321-251NX,A21N,JATO,BIMOTOR,93500.0,93500.0,214.0,,BRASIL,BRASIL,***,REGULAR,GUARARAPES - GILBERTO FREYRE,VIRACOPOS,CRUZEIRO,REGULAR,NENHUM,0.0,81088,81088,81088,81088,INCIDENTE,-19.62444444444,-43.97194444444,CONFINS,MG,BRASIL,SBCF,17/10/2022,19:55:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81087,PTLHJ,***,AVIAO,BEECH AIRCRAFT,C90,BE9L,TURBOELICE,BIMOTOR,4377.0,4377.0,7.0,1981.0,BRASIL,BRASIL,AVIAO,PARTICULAR,REGIONAL ORLANDO VILLAS BOAS,ALBERTO ALCOLUMBRE,POUSO,PRIVADA,NENHUM,0.0,81087,81087,81087,81087,INCIDENTE,-2.424722222222,-54.78583333333,SANTAREM,PA,BRASIL,SBSN,25/10/2022,22:44:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81086,PTUVS,***,AVIAO,NEIVA,EMB-202A,IPAN,PISTAO,MONOMOTOR,1800.0,1800.0,1.0,2008.0,BRASIL,BRASIL,AVIAO,ESPECIALIZADA,AREA DE POUSO PARA USO AEROAGRICOLA,AREA DE POUSO PARA USO AEROAGRICOLA,POUSO,AGRICOLA,SUBSTANCIAL,0.0,81086,81086,81086,81086,ACIDENTE,-12.88472222222,-56.05833333333,LUCAS DO RIO VERDE,MT,BRASIL,FAER,29/10/2022,17:45:00,SIM,FINALIZADA,A-121/CENIPA/2022,SIM,2023-05-31,0,1,SIM
81085,PTDAB,***,AVIAO,CESSNA AIRCRAFT,182K,C182,PISTAO,MONOMOTOR,1270.0,1270.0,4.0,1967.0,BRASIL,BRASIL,AVIAO,ESPECIALIZADA,COROA DO AVIAO,COROA DO AVIAO,DESCIDA,PRIVADA,SUBSTANCIAL,0.0,81085,81085,81085,81085,ACIDENTE,-7.844444444444,-34.89138888888,IGARASSU,PE,BRASIL,SIFC,29/10/2022,16:00:00,SIM,FINALIZADA,A-122/CENIPA/2022,SIM,2024-06-03,1,1,NAO
81084,PTVNR,***,AVIAO,NEIVA,EMB-810D,PA34,PISTAO,BIMOTOR,2155.0,2155.0,6.0,1990.0,BRASIL,BRASIL,AVIAO,PARTICULAR,AERODROMO DE ITURAMA,AERODROMO NACIONAL DE AVIACAO,CORRIDA APOS POUSO,PRIVADA,LEVE,0.0,81084,81084,81084,81084,INCIDENTE,-16.62555555555,-49.34944444444,GOIANIA,GO,BRASIL,SBNV,30/10/2022,17:08:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81083,PTDFZ,***,AVIAO,CESSNA AIRCRAFT,150H,C150,PISTAO,MONOMOTOR,725.0,725.0,2.0,1968.0,BRASIL,BRASIL,AVIAO,INSTRUCAO,ADALBERTO MENDES DA SILVA,GOVERNADOR JOSE RICHA,POUSO,INSTRUCAO,NENHUM,0.0,81083,81083,81083,81083,INCIDENTE,***,***,LONDRINA,PR,BRASIL,SBLO,19/10/2022,12:38:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81082,PSHAI,***,HELICOPTERO,AIRBUS HELICOPTERS,BK117 D-3,EC45,TURBOEIXO,BIMOTOR,3800.0,3800.0,11.0,2021.0,BRASIL,BRASIL,HELICOPTERO,PARTICULAR,HELICIDADE,HELICIDADE,PROCEDIMENTO DE APROXIMACAO IFR,PRIVADA,NENHUM,0.0,81082,81082,81082,81082,INCIDENTE GRAVE,***,***,SAO JOSE DOS CAMPOS,SP,BRASIL,SBSJ,26/10/2022,12:10:00,SIM,ATIVA,IG-120/CENIPA/2022,NAO,,0,2,NAO
81082,PTSVB,***,HELICOPTERO,AGUSTA,A109E,A109,TURBOEIXO,BIMOTOR,3000.0,3000.0,8.0,2009.0,BRASIL,BRASIL,HELICOPTERO,PARTICULAR,CONGONHAS,PROFESSOR URBANO ERNESTO STUMPF,PROCEDIMENTO DE APROXIMACAO IFR,PRIVADA,NENHUM,0.0,81082,81082,81082,81082,INCIDENTE GRAVE,***,***,SAO JOSE DOS CAMPOS,SP,BRASIL,SBSJ,26/10/2022,12:10:00,SIM,ATIVA,IG-120/CENIPA/2022,NAO,,0,2,NAO
81081,PRXMW,***,AVIAO,BOEING COMPANY,737-8 MAX,B38M,JATO,BIMOTOR,82644.0,82644.0,196.0,0.0,BRASIL,BRASIL,AVIAO,REGULAR,GOVERNADOR ANDRE FRANCO MONTORO,ORLANDO BEZERRA DE MENEZES,POUSO,REGULAR,LEVE,0.0,81081,81081,81081,81081,INCIDENTE,-7.219166666666,-39.26944444444,JUAZEIRO DO NORTE,CE,BRASIL,SBJU,20/10/2022,21:05:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81079,PSUPS,***,HELICOPTERO,ROBINSON HELICOPTER,R66,R66,TURBOEIXO,MONOMOTOR,1225.0,1225.0,5.0,2020.0,BRASIL,BRASIL,HELICOPTERO,TAXI AEREO,JACAREPAGUA,JACAREPAGUA,CRUZEIRO,TAXI AEREO,SUBSTANCIAL,0.0,81079,81079,81079,81079,ACIDENTE,***,***,RIO DE JANEIRO,RJ,BRASIL,NCAD,22/10/2022,17:20:00,SIM,ATIVA,A-119/CENIPA/2022,NAO,,0,1,NAO
81077,PRGYA,***,AVIAO,BOEING,737-8EH,B738,JATO,BIMOTOR,70533.0,70533.0,187.0,0.0,BRASIL,BRASIL,AVIAO,REGULAR,SANTA GENOVEVA/GOIANIA,GOVERNADOR ANDRE FRANCO MONTORO,DECOLAGEM,REGULAR,LEVE,0.0,81077,81077,81077,81077,INCIDENTE,-16.6325,-49.22111111111,GOIANIA,GO,BRASIL,SBGO,21/10/2022,16:39:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81076,PRYYA,***,AVIAO,AIRBUS,A320-251N,A320,JATO,BIMOTOR,79000.0,79000.0,,,BRASIL,BRASIL,AVIAO,REGULAR,GOVERNADOR ANDRE FRANCO MONTORO,GUARARAPES - GILBERTO FREYRE,SUBIDA,REGULAR,NENHUM,0.0,81076,81076,81076,81076,INCIDENTE,-19.62444444444,-43.97194444444,CONFINS,MG,BRASIL,SBCF,17/10/2022,09:41:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81075,PRYJC,***,AVIAO,AIRBUS,A321-251NX,A21N,JATO,BIMOTOR,93500.0,93500.0,,2020.0,BRASIL,BRASIL,AVIAO,REGULAR,AERODROMO NAO CADASTRADO,GOVERNADOR ANDRE FRANCO MONTORO,ESTACIONAMENTO,REGULAR,NENHUM,0.0,81075,81075,81075,81075,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,21/10/2022,19:48:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81074,PRAQL,***,AVIAO,ATR - GIE AVIONS DE TRANSPORT REGIONAL,ATR-72-212A,AT72,TURBOELICE,BIMOTOR,23000.0,23000.0,75.0,2013.0,BRASIL,BRASIL,AVIAO,REGULAR,VIRACOPOS,GOVERNADOR JOSE RICHA,SUBIDA,REGULAR,NENHUM,0.0,81074,81074,81074,81074,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,SBKP,14/10/2022,01:41:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81073,PSAEA,***,AVIAO,EMBRAER,ERJ 190-400,E295,JATO,BIMOTOR,61500.0,61500.0,148.0,2019.0,BRASIL,BRASIL,AVIAO,REGULAR,VIRACOPOS,PREFEITO DOUTOR JOAO SILVA FILHO,CRUZEIRO,REGULAR,NENHUM,0.0,81073,81073,81073,81073,INCIDENTE,***,***,RECIFE,PE,BRASIL,SBRF,16/10/2022,13:24:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81072,PRYYG,***,AVIAO,AIRBUS,A320-251N,A20N,JATO,BIMOTOR,79000.0,79000.0,,2017.0,BRASIL,BRASIL,AVIAO,REGULAR,VIRACOPOS,PRESIDENTE JOAO BATISTA FIGUEIREDO,CRUZEIRO,REGULAR,NENHUM,0.0,81072,81072,81072,81072,INCIDENTE,-15.65,-56.1175,VARZEA GRANDE,MT,BRASIL,SBCY,14/10/2022,01:58:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81071,PRAQE,***,AVIAO,ATR - GIE AVIONS DE TRANSPORT REGIONAL,ATR-72-212A,AT72,TURBOELICE,BIMOTOR,23000.0,23000.0,75.0,2012.0,BRASIL,BRASIL,AVIAO,REGULAR,AFONSO PENA,ADALBERTO MENDES DA SILVA,SUBIDA,REGULAR,NENHUM,0.0,81071,81071,81071,81071,INCIDENTE,-25.53166666666,-49.17611111111,CURITIBA,PR,BRASIL,SBCT,06/10/2022,21:19:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81070,PSAEA,***,AVIAO,EMBRAER,ERJ 190-400,E295,JATO,BIMOTOR,61500.0,61500.0,148.0,2019.0,BRASIL,BRASIL,AVIAO,REGULAR,VAL DE CANS / JULIO CEZAR RIBEIRO,CARAJAS,DECOLAGEM,REGULAR,NENHUM,0.0,81070,81070,81070,81070,INCIDENTE,***,***,BELEM,PA,BRASIL,SBBE,30/09/2022,18:48:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81069,PPBDL,***,HELICOPTERO,BELL HELICOPTER,407,B407,TURBOEIXO,MONOMOTOR,2381.0,2381.0,0.0,2013.0,BRASIL,BRASIL,HELICOPTERO,PARTICULAR,CONGONHAS,CONGONHAS,APROXIMACAO FINAL,PRIVADA,SUBSTANCIAL,0.0,81069,81069,81069,81069,ACIDENTE,-23.63972222222,-46.66083333333,SAO PAULO,SP,BRASIL,FAER,19/10/2022,13:50:00,SIM,ATIVA,A-117/CENIPA/2022,NAO,,0,1,NAO
81068,PRPRI,***,AVIAO,BEECH AIRCRAFT,58,BE58,PISTAO,BIMOTOR,2449.0,2449.0,6.0,1980.0,BRASIL,BRASIL,AVIAO,PARTICULAR,SILVIO NAME JUNIOR,CONGONHAS,CORRIDA APOS POUSO,PRIVADA,LEVE,0.0,81068,81068,81068,81068,INCIDENTE,-23.62611111111,-46.65638888888,SAO PAULO,SP,BRASIL,SBSP,19/10/2022,11:07:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81066,PPPRD,***,AVIAO,THRUSH AIRCRAFT,S2R-H80,SS2T,TURBOELICE,MONOMOTOR,4763.0,4763.0,1.0,2017.0,BRASIL,BRASIL,AVIAO,AGRICOLA,FORA DE AERODROMO,FORA DE AERODROMO,SUBIDA,AGRICOLA,SUBSTANCIAL,0.0,81066,81066,81066,81066,ACIDENTE,-20.51916666666,-48.04666666666,IPUA,SP,BRASIL,NCAD,19/10/2022,09:25:00,SIM,ATIVA,A-118/CENIPA/2022,NAO,,0,1,NAO
81065,PPGSV,***,AVIAO,NEIVA,56-C,PAUL,PISTAO,MONOMOTOR,660.0,660.0,2.0,1960.0,BRASIL,BRASIL,AVIAO,INSTRUCAO,ESTADUAL DE CAMPOS DOS AMARAIS - PREFEITO FRANCISCO AMARAL,ESTADUAL DE CAMPOS DOS AMARAIS - PREFEITO FRANCISCO AMARAL,CORRIDA APOS POUSO,PRIVADA,LEVE,0.0,81065,81065,81065,81065,INCIDENTE,-22.85916666666,-47.10805555555,CAMPINAS,SP,BRASIL,SDAM,16/10/2022,12:55:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81064,PTUOL,***,AVIAO,NEIVA,EMB-202,IPAN,PISTAO,MONOMOTOR,1800.0,1800.0,1.0,2003.0,BRASIL,BRASIL,AVIAO,AGRICOLA,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,AGRICOLA,SUBSTANCIAL,0.0,81064,81064,81064,81064,ACIDENTE,***,***,PONTA PORA,MS,BRASIL,FAER,16/10/2022,10:20:00,SIM,FINALIZADA,A-116/CENIPA/2022,SIM,2024-04-01,0,1,NAO
81063,PRAQA,***,AVIAO,ATR - GIE AVIONS DE TRANSPORT REGIONAL,ATR-72-212A,AT72,TURBOELICE,BIMOTOR,23000.0,23000.0,75.0,2012.0,BRASIL,BRASIL,AVIAO,REGULAR,VIRACOPOS,LUIS DAL CANALLE FILHO,DECOLAGEM,REGULAR,NENHUM,0.0,81063,81063,81063,81063,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,SBKP,14/10/2022,16:40:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81062,PRAKI,***,AVIAO,ATR - GIE AVIONS DE TRANSPORT REGIONAL,ATR-72-212A,AT76,***,SEM TRACAO,23000.0,23000.0,0.0,2016.0,BRASIL,BRASIL,AVIAO,REGULAR,VIRACOPOS,LAURO CARNEIRO DE LOYOLA,SUBIDA,REGULAR,NENHUM,0.0,81062,81062,81062,81062,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,SBKP,13/10/2022,22:26:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81061,PRAQN,***,AVIAO,ATR - GIE AVIONS DE TRANSPORT REGIONAL,ATR-72-212A,AT72,TURBOELICE,BIMOTOR,23000.0,23000.0,75.0,2013.0,BRASIL,BRASIL,AVIAO,REGULAR,VIRACOPOS,PROFESSOR ERIBERTO MANOEL REINO,SUBIDA,REGULAR,NENHUM,0.0,81061,81061,81061,81061,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,SBKP,04/10/2022,22:26:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81060,PRTYT,***,AVIAO,AIRBUS,A320-214,A320,JATO,BIMOTOR,78000.0,78000.0,0.0,2015.0,BRASIL,BRASIL,AVIAO,REGULAR,EURICO DE AGUIAR SALLES,PRESIDENTE JUSCELINO KUBITSCHEK,DECOLAGEM,REGULAR,LEVE,0.0,81060,81060,81060,81060,INCIDENTE,-20.25805555555,-40.28638888888,VITORIA,ES,BRASIL,SBVT,13/10/2022,17:50:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81059,*****,***,***,DESCONHECIDO,MODELO DESCONHECIDO,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,AERODROMO NAO CADASTRADO,AERODROMO NAO CADASTRADO,CRUZEIRO,***,LEVE,0.0,81059,81059,81059,81059,INCIDENTE GRAVE,***,***,SAO JOSE DO RIO PRETO,SP,BRASIL,NCAD,17/10/2022,21:06:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
81058,PRATD,***,AVIAO,CESSNA AIRCRAFT,A188B,C188,PISTAO,MONOMOTOR,1900.0,1900.0,1.0,1977.0,BRASIL,BRASIL,AVIAO,ESPECIALIZADA,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,ESPECIALIZADA,DESTRUIDA,0.0,81058,81058,81058,81058,ACIDENTE,***,***,CANAPOLIS,MG,BRASIL,FAER,15/10/2022,18:00:00,SIM,ATIVA,A-115/CENIPA/2022,NAO,,0,1,NAO
81057,PRBBE,***,AVIAO,CESSNA AIRCRAFT,152,C152,PISTAO,MONOMOTOR,757.0,757.0,2.0,1977.0,BRASIL,BRASIL,AVIAO,PARTICULAR,BACACHERI,BACACHERI,CORRIDA APOS POUSO,INSTRUCAO,NENHUM,0.0,81057,81057,81057,81057,INCIDENTE,-25.40333333333,-49.23361111111,CURITIBA,PR,BRASIL,SBBI,08/10/2022,21:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
